,Identificador,SMILES,Nombre,EGFR,MAPK1,SRC,STAT3,mean,BBB,Targets,peso_molecular,logP,donadores_H,aceptores_H,violaciones
11127,CNP0274128.6,CC(C)=CCC[C@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@@H]4C(C)(C)C(=O)CC[C@@]45C[C@@]35CC[C@]12C,,0.9262221,0.91634506,0.11,0.0942220520407306,0.5116973030101827,0.2,EGFR MAPK1,424.71300000000036,8.377100000000006,0.0,1.0,1.0
11140,CNP0375858.2,C[C@H](CC[C@@H](O)C(C)(C)O)[C@H]1CC[C@@]2(C(=O)O)[C@@H]3CCC4=C(CC[C@@H](O)C4(C)C)C[C@H]3CC[C@]12C,,0.9241112,0.9160089,0.16,0.1008696230483643,0.5252474307620911,0.0066666666666666,EGFR MAPK1,490.7250000000004,5.709400000000006,4.0,4.0,1.0
11150,CNP0385796.5,C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/OCC(=O)N[C@H](C(=O)O)[C@@H](C)CC)CC[C@]4(C)[C@H]3CC[C@@]21C,,0.9468645,0.90280217,0.33,0.0103874101565706,0.5475135200391427,0.01,EGFR MAPK1,498.6640000000004,4.301600000000003,3.0,5.0,0.0
11152,CNP0244403.4,C=C1CC[C@@H]2[C@](C)(CO[C@H]3O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]3O)CCC[C@]2(C)[C@H]1C/C=C1/C(=O)OC[C@H]1O,,0.9571603,0.9397398,0.24,0.0493267679292751,0.5465567169823188,0.0,EGFR MAPK1,496.5970000000004,0.8159999999999992,5.0,9.0,0.0
11159,CNP0238558.3,CC(C)=CC(=O)C[C@H](C)[C@@H]1CC[C@]2(C)C3=CC[C@@H]4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@@]12C,,0.9192675,0.9076635,0.24,0.0115343265442942,0.5196163316360736,0.0,EGFR MAPK1,438.69600000000037,7.72220000000001,0.0,2.0,1.0
11176,CNP0385796.6,C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/OCC(=O)N[C@@H](C(=O)O)[C@@H](C)CC)CC[C@]4(C)[C@H]3CC[C@@]21C,"(2R,3S)-2-[[2-[(E)-[(8R,9S,10R,13S,14S,17S)-17-ethynyl-17-hydroxy-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-ylidene]amino]oxyacetyl]amino]-3-methylpentanoic acid",0.9468645,0.90280217,0.33,0.0103874101565706,0.5475135200391427,0.01,EGFR MAPK1,498.6640000000004,4.301600000000003,3.0,5.0,0.0
11236,CNP0151501.2,COC1=CC=CC2=C1OC(=O)C(C1=CC=C(OCC(=O)N[C@@H]3CCOC(C)(C)C3)C=C1)=C2,,0.906484,0.9334427,0.3,0.0235140431050802,0.5408601857762699,0.5,EGFR MAPK1,437.4920000000002,3.9212000000000025,1.0,6.0,0.0
11275,CNP0237904.14,C/C(=C/CC[C@@H](C)[C@@H]1CC[C@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)[C@@H]3CC[C@@]12C)C(=O)O,,0.92242855,0.9151587,0.23,0.1351909391203981,0.5506945472800995,0.5023333333333333,EGFR MAPK1,454.69500000000033,7.607900000000009,1.0,2.0,1.0
11282,CNP0202884.1,CC1=C(CO)C(=O)O[C@@H]([C@@]2(C)O[C@@]34CC[C@@H]2C3(C)CC[C@H]2[C@H]4C[C@@H](O)[C@@]3(O)CCCC(=O)[C@]23C)C1,"(1~{R},2~{R},4~{R},5~{R},10~{R},11~{S},15~{R},16~{S})-4,5-dihydroxy-16-[(2~{R})-5-(hydroxymethyl)-4-methyl-6-oxo-2,3-dihydropyran-2-yl]-10,14,16-trimethyl-17-oxapentacyclo[13.2.2.0^{1,14}.0^{2,11}.0^{5,10}]nonadecan-9-one",0.96471524,0.94676864,0.31,0.277351355107691,0.6247088087769228,0.24,EGFR MAPK1,488.6210000000004,2.8359000000000014,3.0,7.0,0.0
11329,CNP0288260.3,CC(C)=CCC[C@@H](C)[C@@H]1CC[C@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@@]12C,DTXSID901287951,0.93952036,0.91961145,0.21,0.0694825698055473,0.5346535949513869,0.1583333333333333,EGFR MAPK1,424.7130000000003,8.543200000000006,0.0,1.0,1.0
11401,CNP0221934.4,CC(C)=CCC[C@@H](C)[C@H]1CC[C@]2(C)[C@H]3CCC(=C(C)C)[C@@H](CCCO)[C@]3(C)CC[C@@]12C,,0.9522431,0.96201533,0.14,0.0550900154912912,0.5273371113728228,0.4616666666666666,EGFR MAPK1,428.7450000000003,8.726700000000005,1.0,1.0,1.0
11409,CNP0361809.2,CNCCOC(=O)/C=C1/CC[C@H]2[C@@H](C(=O)C[C@H]3[C@]2(C)CCC[C@]3(C)C(=O)OC)[C@H]1C,,0.92948395,0.94926614,0.4225,0.3129073323240135,0.6535393555810034,0.49,EGFR MAPK1,419.56200000000024,3.2962000000000016,1.0,6.0,0.0
11435,CNP0275792.2,CC(=O)[C@@]12O[C@@H]1C[C@@H]1[C@@](C)(C[C@H](O)[C@]3(C)[C@@H]([C@H](C)CCC=C(C)C)CC[C@@]13C)[C@@H]2CCCO,,0.9287148,0.92956984,0.305,0.0289112032268243,0.5480489608067061,0.0,EGFR MAPK1,460.6990000000004,5.6976000000000075,2.0,4.0,1.0
11482,CNP0328909.2,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)C(=O)OC)[C@H]1CCC1=C(COC(=O)C2=CC=C(Cl)C=C2)OC=C1,,0.9440364,0.91260034,0.27,0.0302325154744544,0.5392173138686136,0.755,EGFR MAPK1,499.04700000000025,7.174500000000008,0.0,5.0,1.0
11509,CNP0378982.7,C[C@@H](CC[C@H](O)[C@@](C)(O)CO)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3=O,,0.9504551,0.932976,0.21,0.0453524511196654,0.5346958877799164,0.05,EGFR MAPK1,488.7090000000004,5.004300000000005,3.0,5.0,1.0
11542,CNP0154072.4,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@H]2OC(=O)CCC(=O)NCC1=CC=CN=C1,,0.92203164,0.918564,0.21,0.4773158734878048,0.6319778783719512,0.54,EGFR MAPK1,478.63300000000027,4.921700000000004,1.0,5.0,0.0
11565,CNP0253686.7,C/C(=C/CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@]1(C)CCC(=O)C(C)(C)[C@H]1CC3=O)C(=O)O,,0.91106665,0.93368894,0.24,0.2651596639504684,0.5874788134876172,0.4773333333333333,EGFR MAPK1,468.6780000000003,6.931000000000006,1.0,3.0,1.0
11574,CNP0163779.2,CC(C)=C[C@H](O)C[C@H](CO)[C@@H]1CC[C@]2(C)C3=CC[C@@H]4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@@]12C,,0.93960017,0.91250294,0.205,0.058225142250881,0.5288320630627202,0.0,EGFR MAPK1,456.71100000000035,6.486400000000008,2.0,3.0,1.0
11604,CNP0233757.1,C=C[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CC(C)C)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,,0.9793598,0.9111843,0.21,0.0405786705224985,0.5352806926306246,0.125,EGFR MAPK1,496.8200000000004,9.231700000000002,0.0,2.0,1.0
11614,CNP0141809.3,C=C(CO)[C@H]1CC[C@H]2[C@@]3(CC[C@@]4(C)[C@H]([C@@H](C)CCC=C(C)C)CC[C@]24C)C[C@@]13CCC(=O)O,,0.956182,0.92756104,0.12,0.1400646106545539,0.5359519126636384,0.0,EGFR MAPK1,456.71100000000035,7.401300000000009,2.0,2.0,1.0
11635,CNP0084106.1,COCCNC(=O)[C@@H](C)[C@@H]1CC[C@@]2(C)CC[C@H](NC(=O)COC)[C@@H](C)[C@@H]2[C@H]1O,,0.93408024,0.90871674,0.25,0.0264151091533962,0.5298030222883491,0.02,EGFR MAPK1,398.5440000000001,1.3396000000000012,3.0,5.0,0.0
11645,CNP0285617.1,CC(C)=CCC[C@@](C)(O)[C@@H](O)CC/C(C)=C/CC[C@@]1(C)CCC2=CC(O)=CC(C)=C2O1,,0.9078774,0.9190529,0.33,0.1989496559913157,0.5889699889978289,0.814,EGFR MAPK1,430.62900000000025,6.1493200000000074,3.0,4.0,1.0
11693,CNP0195155.4,CC(C)=CC(=O)C[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@@H]4C(C)(C)C(=O)CC[C@@]45C[C@@]35CC[C@]12C,,0.90244097,0.9061354,0.19,0.0159958395945621,0.5036430523986405,0.14,EGFR MAPK1,438.69600000000037,7.55610000000001,0.0,2.0,1.0
11694,CNP0297792.1,C/C(=C\[C@H](O)[C@H]1OC1(C)C)[C@H]1CC[C@]2(C)[C@@H]1C[C@@H](O)[C@@H]1[C@@]3(C=O)CCC(=O)C(C)(C)[C@@H]3CC[C@]12C,,0.9191325,0.9043884,0.205,0.1725300245093624,0.5502627311273407,0.02,EGFR MAPK1,486.6930000000004,4.875000000000005,2.0,5.0,0.0
11711,CNP0104261.2,CC(C)=CCC[C@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@]1(C)[C@H](CC3)[C@H](C)[C@@H](O)[C@H](O)[C@@H]1O,,0.9294929,0.9145558,0.16,0.1075036565979283,0.5278880891494822,0.2783333333333333,EGFR MAPK1,444.7000000000001,6.030600000000009,3.0,3.0,1.0
11712,CNP0341191.1,CC1(C)C[C@@H](C(=O)COC2=CC3=C(C=C2Cl)C(C2=CC=CC=C2)=CC(=O)O3)CCO1,,0.90601856,0.90673757,0.36,0.0190512921079701,0.5479518555269924,0.12,EGFR MAPK1,426.8960000000002,5.266500000000005,0.0,5.0,1.0
11726,CNP0118757.1,CC(C)=C[C@H](O)CC(=O)[C@@H](C)[C@H]1CC[C@@H]2[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@@]2(C)[C@@]12COC(=O)C2,,0.9147928,0.9102869,0.28,0.1319834731170683,0.5592657932792671,0.0,EGFR MAPK1,488.7090000000004,5.471800000000006,2.0,5.0,1.0
11736,CNP0385796.7,C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N\OCC(=O)N[C@H](C(=O)O)[C@H](C)CC)CC[C@]4(C)[C@H]3CC[C@@]21C,,0.9468645,0.90280217,0.33,0.0103874101565706,0.5475135200391427,0.0,EGFR MAPK1,498.6640000000004,4.301600000000003,3.0,5.0,0.0
11744,CNP0086723.4,C[C@@H](O)/C=C/[C@]1(O)[C@@H](C)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)CC1(C)C,,0.9201809,0.903147,0.23,0.0490266392776836,0.525588634819421,0.6033333333333334,EGFR MAPK1,406.4720000000001,-1.7334999999999983,7.0,9.0,1.0
11787,CNP0015877.1,COCC(=O)NC1=CC=C(C2=NOC([C@@H]3CCCN3CC3=CC=CC(C#N)=C3)=N2)C=N1,NCGC00394818-01,0.9839319,0.9008327,0.5802692307692309,0.4082891516956653,0.718330745616224,0.095,EGFR MAPK1,418.4570000000001,2.9252800000000008,1.0,8.0,0.0
11789,CNP0123691.4,C=C1C(=O)O[C@@H]2C[C@@H]3[C@]4(CC[C@]5(C)[C@@H]([C@H](C)CC/C=C(/C)C=O)CC[C@@]35C)C[C@]4(CCC(=O)O)[C@H]12,,0.93988925,0.9400216,0.185,0.0502241488345657,0.5287837497086414,0.1883333333333333,EGFR MAPK1,482.66100000000034,6.123300000000006,1.0,4.0,1.0
11845,CNP0237904.15,C/C(=C\CC[C@H](C)[C@H]1CC[C@]2(C)C3=CC[C@@H]4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(=O)O,,0.92242855,0.9151587,0.23,0.1351909391203981,0.5506945472800995,0.01,EGFR MAPK1,454.69500000000033,7.607900000000009,1.0,2.0,1.0
11886,CNP0138862.1,CC1=C(CO)C(=O)O[C@@H]([C@@H](C)[C@H]2CC[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(C)CC[C@]23C)C1,,0.9429731,0.95647705,0.14,0.0016736483586036,0.5102809495896509,0.8525,EGFR MAPK1,452.6350000000003,5.561000000000006,1.0,4.0,1.0
11991,CNP0594700.0,OCC1=NNN=C1C1=CC=C2C(C3=CC4=CC(CN5CCCCC5)=CC=C4N3)=NNC2=C1,916767-35-6,0.9290312,0.90861946,0.49,0.562127219141052,0.722444469785263,0.5975,EGFR MAPK1,427.5120000000002,3.9745000000000017,4.0,5.0,0.0
11992,CNP0511864.0,CCNC(=O)N1CCC(NC2=NC=C(Cl)C(C3=CNC4=CC=CC=C34)=N2)CC1,4-{[5-Chloro-4-(1h-Indol-3-Yl)pyrimidin-2-Yl]amino}-N-Ethylpiperidine-1-Carboxamide,0.91002935,0.9163845,0.54,0.257116620147395,0.6558826175368487,0.04,EGFR MAPK1,398.89800000000014,3.884100000000002,3.0,4.0,0.0
11996,CNP0011716.2,COCCNC(=O)[C@@H](C)[C@H]1CC[C@@]2(C)CC3=C(N=C(NC(=O)CN(C)C)S3)[C@@H](C)[C@@H]2[C@H]1O,,0.92456794,0.9000653,0.32,0.0092958864509694,0.5384822816127423,0.0,EGFR MAPK1,466.64800000000014,2.0948999999999995,3.0,7.0,0.0
11999,CNP0164187.3,CC(C)[C@]1(CO)CC[C@H]([C@H]2CC[C@@]3(C)[C@@H]4CC[C@H]5C(C)(C)C(=O)CC[C@@]56C[C@@]46CC[C@]23C)CO1,,0.9018525,0.92959803,0.11,0.0762436641100618,0.5044235485275155,0.0,EGFR MAPK1,470.73800000000045,6.808300000000008,1.0,3.0,1.0
12001,CNP0183289.2,C[C@@H](C/C=C/C(C)(C)OO)[C@@H]1[C@@H](O)C[C@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@@]12C,,0.9097809,0.90262455,0.19,0.0316055936780227,0.5085027609195056,0.095,EGFR MAPK1,472.71000000000043,6.982100000000008,2.0,4.0,1.0
12005,CNP0214201.1,CC(C)=CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC/C(=C\C(=O)OCCN(C)C)[C@H](C)[C@H]3C(=O)C[C@H]2C1(C)C,,0.9593549,0.92389935,0.3,0.1452248329315675,0.5821197707328919,0.0333333333333333,EGFR MAPK1,487.6810000000003,4.973200000000005,0.0,6.0,0.0
12054,CNP0288260.4,CC(C)=CCC[C@H](C)[C@@H]1CC[C@]2(C)C3=CC[C@@H]4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@@]12C,,0.93952036,0.91961145,0.21,0.0694825698055473,0.5346535949513869,0.3816666666666666,EGFR MAPK1,424.7130000000003,8.543200000000006,0.0,1.0,1.0
12096,CNP0328909.3,C=C1CC[C@H]2[C@](C)(CCC[C@]2(C)C(=O)OC)[C@H]1CCC1=C(COC(=O)C2=CC=C(Cl)C=C2)OC=C1,,0.9440364,0.91260034,0.27,0.0302325154744544,0.5392173138686136,0.0,EGFR MAPK1,499.04700000000025,7.174500000000008,0.0,5.0,1.0
12134,CNP0106972.1,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@@H]1CC[C@@H]2[C@H](C)/C=C/[C@@](C)(O)[C@H](C)CO,"(E,2R,3R,6R)-6-[(1R,3aR,4E,7aR)-4-[(2Z)-2-[(5S)-5-hydroxy-2-methylidenecyclohexylidene]ethylidene]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-1-yl]-2,3-dimethylhept-4-ene-1,3-diol",0.9109445,0.9284104,0.29,0.0874433948881746,0.5541995737220436,0.0,EGFR MAPK1,428.65700000000015,5.728300000000008,3.0,3.0,1.0
12158,CNP0353703.1,CC(C)=CCC/C(C)=C/CC/C(C)=C/CCO[C@@]1(C)CCC2=CC(O)=CC(C)=C2O1,,0.9111453,0.92685765,0.45,0.5283272630322265,0.7040825532580567,0.5573333333333333,EGFR MAPK1,412.6140000000002,7.567720000000008,1.0,3.0,1.0
12173,CNP0200819.2,C/C(=C/CC[C@H](C)[C@@H]1CC[C@]2(C)C(=O)[C@]3(CC[C@@]12C)[C@@H](O)C[C@H]1C(C)(C)C(=O)CC[C@@]13C)C(=O)O,,0.93990886,0.951697,0.265,0.1251460807711704,0.5704379851927925,0.455,EGFR MAPK1,486.6930000000003,5.981700000000005,2.0,4.0,1.0
12186,CNP0317542.1,CC(C)[C@]1(O)[C@H](Cl)[C@H](C)[C@]2(O)[C@]3(O[C@H]3C[C@H]3C4=C(CC[C@@]32C)C(=O)OC4)[C@@H]1O,,0.9140011,0.90132624,0.307,0.1027328247625882,0.556265041190647,0.5383333333333333,EGFR MAPK1,412.91000000000025,1.5336,3.0,6.0,0.0
12193,CNP0369887.3,C/C(=C/CC[C@H](C)[C@@H]1CC[C@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@@]12C)CO,,0.91781425,0.94268644,0.22,0.0781066044973083,0.5396518236243271,0.7166666666666666,EGFR MAPK1,440.71200000000033,7.51560000000001,1.0,2.0,1.0
12217,CNP0288260.5,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)[C@@H]3CC[C@]12C,,0.93952036,0.91961145,0.21,0.0694825698055473,0.5346535949513869,0.7075,EGFR MAPK1,424.7130000000003,8.543200000000006,0.0,1.0,1.0
12269,CNP0247814.3,C/C(=C\[C@@H](C)[C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@]23C=C[C@]2(C[C@@H](O)CC[C@]12C)OO3)[C@H](C)C(C)C,"(1S,2R,5R,6R,9R,10R,13S,15S)-6,10-dimethyl-5-[(E,2R,5R)-4,5,6-trimethylhept-3-en-2-yl]-16,17-dioxapentacyclo[13.2.2.01,9.02,6.010,15]nonadec-18-en-13-ol",0.95377755,0.9004999,0.22,0.0118725738391623,0.5215375059597906,0.01,EGFR MAPK1,442.68400000000025,6.863700000000009,1.0,3.0,1.0
12306,CNP0114531.1,C/C(=C/CC[C@@H](C)[C@H]1C[C@@H](O)[C@@]2(O)[C@]1(C)CC[C@H]1[C@@]3(C)CC[C@H](O)C[C@@H]3[C@@H](O)C[C@]12O)CO,,0.979581,0.9124771,0.255,0.1534070198948934,0.5751162799737234,0.185,EGFR MAPK1,466.6590000000003,2.532500000000001,6.0,6.0,1.0
12315,CNP0131572.1,CC(C)=CCC[C@H](C)[C@@H]1CC[C@]2(C)C3=CC[C@@H]4C(C)(C)OC(=O)CC[C@]4(C)[C@@H]3CC[C@@]12C,,0.91139543,0.9278888,0.22,0.057498409637683,0.5291956599094209,0.11,EGFR MAPK1,440.71200000000033,8.269700000000007,0.0,2.0,1.0
12320,CNP0174109.1,CC1=C(CO)C(=O)O[C@@H]([C@@H](C)[C@H]2CC[C@H]3[C@@H]4C[C@H]5O[C@]56CCCC(=O)[C@]6(C)[C@H]4CC[C@]23C)C1,,0.9263344,0.9607808,0.17,0.0512025923927642,0.5270794480981911,0.01,EGFR MAPK1,456.6230000000004,4.606100000000005,1.0,5.0,0.0
12330,CNP0140696.2,C=C1C(=O)O[C@H]2C[C@H]3[C@@]4(CC[C@@]5(C)[C@H]([C@@H](C)CCC=C(C)C)CC[C@]35C)C[C@@]4(CCC(=O)O)[C@@H]12,,0.926094,0.9541077,0.225,0.1243446015912883,0.557386575397822,0.01,EGFR MAPK1,468.67800000000034,6.944300000000007,1.0,3.0,1.0
12336,CNP0378982.8,C[C@H](CC[C@@H](O)[C@](C)(O)CO)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3=O,,0.9504551,0.932976,0.21,0.0453524511196654,0.5346958877799164,0.185,EGFR MAPK1,488.7090000000004,5.004300000000005,3.0,5.0,1.0
12351,CNP0341191.2,CC1(C)C[C@H](C(=O)COC2=CC3=C(C=C2Cl)C(C2=CC=CC=C2)=CC(=O)O3)CCO1,,0.90601856,0.90673757,0.36,0.0190512921079701,0.5479518555269924,0.3616666666666666,EGFR MAPK1,426.8960000000002,5.266500000000005,0.0,5.0,1.0
12375,CNP0107633.2,CC(=O)O[C@]1(C)[C@@H]2CC(=O)[C@H]3[C@@H](C)/C(=C/C(=O)OCCN(C)C)CC[C@@H]3[C@@]2(C)CC[C@@H]1O,,0.9680802,0.92460036,0.31,0.1269561159965314,0.5824091689991329,0.01,EGFR MAPK1,449.58800000000036,2.751700000000001,1.0,7.0,0.0
12386,CNP0086723.5,C[C@@H](O)/C=C/[C@]1(O)[C@@H](C)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)CC1(C)C,,0.9201809,0.903147,0.23,0.0490266392776836,0.525588634819421,0.0,EGFR MAPK1,406.4720000000001,-1.7334999999999983,7.0,9.0,1.0
12389,CNP0178073.1,CC(C)=CCC1=C(O)C2=C(C=C[C@@](C)(CCCC(C)(C)O)O2)C2=C1C=C(C1=CC(O)=CC(O)=C1)O2,,0.9325352,0.91210055,0.260406976744186,0.0750690334818941,0.5450279400565201,0.0,EGFR MAPK1,478.5850000000002,6.830800000000009,4.0,6.0,1.0
12400,CNP0173034.3,C=C(/C=C/C=C(\C)CCC=C(C)C)[C@H]1CC[C@]2([C@H](CCCO)/C(=C(/C)C=O)CC[C@]2(C)O)[C@H]1O,,0.9385414,0.90207326,0.28,0.2543675585839589,0.5937455546459898,0.395,EGFR MAPK1,470.6940000000003,5.997700000000009,3.0,4.0,1.0
12405,CNP0164187.4,CC(C)[C@]1(CO)CC[C@@H]([C@H]2CC[C@@]3(C)[C@@H]4CC[C@@H]5C(C)(C)C(=O)CC[C@@]56C[C@@]46CC[C@]23C)CO1,,0.9018525,0.92959803,0.11,0.0762436641100618,0.5044235485275155,0.69,EGFR MAPK1,470.73800000000045,6.808300000000008,1.0,3.0,1.0
12410,CNP0218313.2,CC(=O)O[C@@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@H]([C@@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]4[C@]34C=C[C@@]2(C1)OO4,,0.96032095,0.90362227,0.21,0.0072471173056293,0.5202975843264073,0.51,EGFR MAPK1,470.6940000000003,7.044400000000008,0.0,4.0,1.0
12425,CNP0261840.6,CC(C)=CCC[C@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@]1(C)[C@@H](CC3=O)[C@@](C)(C(=O)O)[C@H](O)C[C@H]1O,,0.9318737,0.9486392,0.275,0.1244802560287154,0.5699982890071789,0.1583333333333333,EGFR MAPK1,486.6930000000002,5.693600000000006,3.0,4.0,1.0
12431,CNP0228697.6,CC1=CCC[C@]2(C)OC3=C(C=O)C(O)=C(C=O)C(O)=C3[C@H](CC(C)C)[C@H]2[C@H]2[C@H](CC1)C2(C)C,,0.9300302,0.92514557,0.25,0.0258611019804257,0.5327592179951064,0.72,EGFR MAPK1,454.6070000000003,6.412300000000006,2.0,5.0,1.0
12465,CNP0084106.2,COCCNC(=O)[C@@H](C)[C@H]1CC[C@@]2(C)CC[C@H](NC(=O)COC)[C@@H](C)[C@@H]2[C@H]1O,,0.93408024,0.90871674,0.25,0.0264151091533962,0.5298030222883491,0.2666666666666666,EGFR MAPK1,398.5440000000001,1.3396000000000012,3.0,5.0,0.0
12486,CNP0153873.4,C/C=C(\C)[C@H]1[C@@H](/C=C/C=C(\C)C(=O)[C@H](C)CO)[C@@H]2C[C@@H]3O[C@]3(C)C[C@H]2[C@@H]2O[C@@]21C,,0.9053351,0.9014311,0.307,0.0861063305506342,0.5499681326376585,0.1566666666666666,EGFR MAPK1,400.5590000000002,4.239800000000004,1.0,4.0,0.0
12633,CNP0274128.7,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)C(=O)CC[C@@]45C[C@@]35CC[C@@]12C,,0.92622215,0.91634506,0.11,0.0942220520407306,0.5116973155101826,0.0,EGFR MAPK1,424.71300000000036,8.377100000000006,0.0,1.0,1.0
12667,CNP0406710.2,C=C(CC[C@@H](C)[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4C(C)(C)C(=O)CC[C@@]45C[C@@]35CC[C@]12C)[C@@H](C)COC(C)=O,,0.95994073,0.91706616,0.15,0.2227081563855915,0.5624287615963979,0.05,EGFR MAPK1,496.77600000000047,8.166300000000009,0.0,3.0,1.0
12676,CNP0102442.2,C=C1CC[C@@H](O)C(C)(C)[C@H]1CC/C(C)=C/CC[C@@]1(C)CCC2=CC(O)=CC(C)=C2O1,,0.95154274,0.904331,0.36,0.2363737108834608,0.6130618627208653,0.0433333333333333,EGFR MAPK1,412.6140000000002,6.644320000000008,2.0,3.0,1.0
12698,CNP0118031.3,C/C(=C\C(=O)C[C@H](C)[C@@H]1CC[C@]2(C)C3=CC[C@@H]4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(=O)O,,0.9082745,0.9489968,0.29,0.0251594579339833,0.5431076894834957,0.175,EGFR MAPK1,468.67800000000034,6.786900000000007,1.0,3.0,1.0
12771,CNP0118031.4,C/C(=C\C(=O)C[C@H](C)[C@@H]1CC[C@]2(C)C3=CC[C@@H]4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@@]12C)C(=O)O,,0.9082745,0.9489968,0.29,0.0251594579339833,0.5431076894834957,0.135,EGFR MAPK1,468.67800000000034,6.786900000000007,1.0,3.0,1.0
12772,CNP0118031.5,C/C(=C\C(=O)C[C@H](C)[C@@H]1CC[C@]2(C)C3=CC[C@@H]4C(C)(C)C(=O)CC[C@]4(C)[C@@H]3CC[C@]12C)C(=O)O,,0.9082745,0.9489968,0.29,0.0251594579339833,0.5431076894834957,0.1083333333333333,EGFR MAPK1,468.67800000000034,6.786900000000007,1.0,3.0,1.0
12842,CNP0118031.6,C/C(=C\C(=O)C[C@H](C)[C@@H]1CC[C@]2(C)C3=CC[C@@H]4C(C)(C)C(=O)CC[C@]4(C)[C@@H]3CC[C@@]12C)C(=O)O,,0.9082745,0.9489968,0.29,0.0251594579339833,0.5431076894834957,0.01,EGFR MAPK1,468.67800000000034,6.786900000000007,1.0,3.0,1.0
13269,CNP0107633.3,CC(=O)O[C@]1(C)[C@@H]2CC(=O)[C@H]3[C@@H](C)/C(=C\C(=O)OCCN(C)C)CC[C@@H]3[C@@]2(C)CC[C@@H]1O,,0.9680802,0.92460036,0.31,0.1269561159965314,0.5824091689991329,0.225,EGFR MAPK1,449.58800000000036,2.751700000000001,1.0,7.0,0.0
13448,CNP0297963.8,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C(=O)O)[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@H]5CC[C@]43C)[C@H]12,,0.9791901,0.90836287,0.18,0.0683769708702601,0.533982485217565,0.0,EGFR MAPK1,484.6770000000004,6.362400000000007,2.0,3.0,1.0
13497,CNP0288260.6,CC(C)=CCC[C@H](C)[C@@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@@]12C,,0.93952036,0.91961145,0.21,0.0694825698055473,0.5346535949513869,0.4883333333333333,EGFR MAPK1,424.7130000000003,8.543200000000006,0.0,1.0,1.0
